,ingresos,jefe_hogar,sexo,edad,estado_civil,escolaridad,time_traba,tipo_traba,horas_traba,sub_alimenta,sub_transpor,sub_fami,sub_edu,horastraba
40648,-18,1,0,49,0,14,3,1,48,2,2,2,2,48
40649,-18,0,0,22,0,15,3,1,48,2,2,2,2,48
40650,-18,0,0,28,0,16,3,1,48,2,2,2,2,48
40651,-96,1,0,45,1,16,-16,4,48,0,0,0,0,48
40652,-96,0,1,46,1,11,-16,4,48,0,0,0,0,48
40653,0,1,0,63,1,11,-128,1,48,2,1,2,2,48
40654,0,0,1,57,1,16,-128,1,48,2,1,2,2,48
40655,-48,1,1,63,1,5,44,4,48,0,0,0,0,48
40656,-64,1,1,63,1,5,36,4,50,0,0,0,0,50
40657,-48,0,0,46,1,5,44,4,48,0,0,0,0,48
40658,-64,0,0,46,1,5,36,4,50,0,0,0,0,50
40659,-48,0,1,21,0,11,44,4,48,0,0,0,0,48
40660,-64,0,1,21,0,11,36,4,50,0,0,0,0,50
40661,-48,0,1,19,0,11,44,4,48,0,0,0,0,48
40662,-64,0,1,19,0,11,36,4,50,0,0,0,0,50
40663,96,1,0,32,1,16,36,2,48,2,1,1,2,48
40664,-60,1,0,52,1,13,2,1,40,2,1,1,2,40
40665,-60,1,0,52,1,13,-76,1,48,2,1,1,2,48
40666,-60,0,1,55,1,11,2,1,40,2,1,1,2,40
40667,-60,0,1,55,1,11,-76,1,48,2,1,1,2,48
40668,-60,0,0,26,0,14,2,1,40,2,1,1,2,40
40669,-60,0,0,26,0,14,-76,1,48,2,1,1,2,48
40670,-60,0,0,23,0,16,2,1,40,2,1,1,2,40
40671,-60,0,0,23,0,16,-76,1,48,2,1,1,2,48
40672,-60,0,1,19,0,11,2,1,40,2,1,1,2,40
40673,-60,0,1,19,0,11,-76,1,48,2,1,1,2,48
40674,-60,0,1,20,0,11,2,1,40,2,1,1,2,40
40675,-60,0,1,20,0,11,-76,1,48,2,1,1,2,48
40676,64,1,1,73,1,9,-32,4,20,0,0,0,0,20
40677,96,1,1,73,1,9,12,3,48,2,2,2,2,48
40678,64,0,0,65,1,0,-32,4,20,0,0,0,0,20
40679,96,0,0,65,1,0,12,3,48,2,2,2,2,48
40680,64,0,0,32,0,12,-32,4,20,0,0,0,0,20
40681,96,0,0,32,0,12,12,3,48,2,2,2,2,48
40682,-60,1,1,44,1,11,96,1,40,2,1,1,2,40
40683,64,1,1,44,1,11,2,4,48,0,0,0,0,48
40684,-60,0,0,38,1,11,96,1,40,2,1,1,2,40
40685,64,0,0,38,1,11,2,4,48,0,0,0,0,48
40686,-64,1,0,43,0,16,24,4,48,0,0,0,0,48
40687,32,1,0,74,0,0,120,2,40,2,1,2,2,40
40688,32,0,0,31,0,16,120,2,40,2,1,2,2,40
40689,-96,1,0,65,1,5,24,4,40,0,0,0,0,40
40690,-96,0,1,72,1,5,24,4,40,0,0,0,0,40
40691,64,1,1,54,0,14,12,4,48,0,0,0,0,48
40692,96,1,0,63,0,16,44,4,40,0,0,0,0,40
40693,32,1,0,52,1,13,-76,4,20,0,0,0,0,20
40694,32,1,0,52,1,13,120,4,20,0,0,0,0,20
40695,-128,1,0,52,1,13,-16,4,40,0,0,0,0,40
40696,32,0,1,54,1,16,-76,4,20,0,0,0,0,20
40697,32,0,1,54,1,16,120,4,20,0,0,0,0,20
40698,-128,0,1,54,1,16,-16,4,40,0,0,0,0,40
40699,32,0,0,81,0,9,-76,4,20,0,0,0,0,20
40700,32,0,0,81,0,9,120,4,20,0,0,0,0,20
40701,-128,0,0,81,0,9,-16,4,40,0,0,0,0,40
40702,32,0,0,51,0,16,-76,4,20,0,0,0,0,20
40703,32,0,0,51,0,16,120,4,20,0,0,0,0,20
40704,-128,0,0,51,0,16,-16,4,40,0,0,0,0,40
40705,32,0,0,19,0,12,-76,4,20,0,0,0,0,20
40706,32,0,0,19,0,12,120,4,20,0,0,0,0,20
40707,-128,0,0,19,0,12,-16,4,40,0,0,0,0,40
40708,-128,1,1,39,1,17,36,2,48,2,2,2,2,48
40709,64,1,1,39,1,17,2,4,48,0,0,0,0,48
40710,-128,0,0,36,1,16,36,2,48,2,2,2,2,48
40711,64,0,0,36,1,16,2,4,48,0,0,0,0,48
40712,96,1,1,41,1,13,3,4,40,0,0,0,0,40
40713,64,1,1,41,1,13,6,4,40,0,0,0,0,40
40714,96,0,0,33,1,16,3,4,40,0,0,0,0,40
40715,64,0,0,33,1,16,6,4,40,0,0,0,0,40
40716,96,1,1,35,1,11,48,4,48,0,0,0,0,48
40717,64,1,1,35,1,11,60,1,48,2,2,2,2,48
40718,96,0,0,38,1,19,48,4,48,0,0,0,0,48
40719,64,0,0,38,1,19,60,1,48,2,2,2,2,48
40720,32,1,1,58,1,11,80,4,40,0,0,0,0,40
40721,64,1,1,58,1,11,104,2,40,2,2,2,2,40
40722,32,0,0,62,1,11,80,4,40,0,0,0,0,40
40723,64,0,0,62,1,11,104,2,40,2,2,2,2,40
40724,64,1,1,56,0,16,40,4,8,0,0,0,0,8
40725,64,0,0,86,0,5,40,4,8,0,0,0,0,8
40726,32,1,1,29,0,17,72,4,40,0,0,0,0,40
40727,-96,1,1,29,0,17,36,1,40,2,2,2,2,40
40728,32,0,0,27,0,17,72,4,40,0,0,0,0,40
40729,-96,0,0,27,0,17,36,1,40,2,2,2,2,40
40730,-128,1,1,57,1,16,27,1,48,2,1,1,2,48
40731,-128,1,1,57,1,16,2,4,48,0,0,0,0,48
40732,-128,0,0,48,1,16,27,1,48,2,1,1,2,48
40733,-128,0,0,48,1,16,2,4,48,0,0,0,0,48
40734,-128,0,0,28,0,16,27,1,48,2,1,1,2,48
40735,-128,0,0,28,0,16,2,4,48,0,0,0,0,48
40736,0,1,0,21,0,11,2,1,45,2,2,2,2,45
40737,32,1,1,51,1,18,5,4,40,0,0,0,0,40
40738,32,0,0,39,1,14,5,4,40,0,0,0,0,40
40739,-18,1,0,39,0,4,98,1,44,2,2,1,2,44
40740,-18,0,1,19,0,11,98,1,44,2,2,1,2,44
40741,-18,0,0,38,0,11,98,1,44,2,2,1,2,44
40742,-18,0,1,19,0,11,98,1,44,2,2,1,2,44
40743,-128,1,0,33,0,11,24,4,40,0,0,0,0,40
40744,32,1,0,33,0,11,36,4,48,0,0,0,0,48
40745,-128,0,1,27,0,11,24,4,40,0,0,0,0,40
40746,32,0,1,27,0,11,36,4,48,0,0,0,0,48
40747,-128,0,0,69,0,11,24,4,40,0,0,0,0,40
40748,32,0,0,69,0,11,36,4,48,0,0,0,0,48
40749,-18,1,1,27,1,13,60,1,48,2,1,1,2,48
40750,-96,1,1,27,1,13,24,4,48,0,0,0,0,48
40751,-18,0,0,31,1,13,60,1,48,2,1,1,2,48
40752,-96,0,0,31,1,13,24,4,48,0,0,0,0,48
40753,0,1,1,39,1,11,24,4,48,0,0,0,0,48
40754,32,1,1,39,1,11,12,4,24,0,0,0,0,24
40755,0,0,0,35,1,14,24,4,48,0,0,0,0,48
40756,32,0,0,35,1,14,12,4,24,0,0,0,0,24
40757,16,1,0,19,1,8,96,4,24,0,0,0,0,24
40758,-48,1,0,19,1,8,36,4,56,0,0,0,0,56
40759,-96,1,0,19,1,8,-16,4,56,0,0,0,0,56
40760,16,0,1,31,1,8,96,4,24,0,0,0,0,24
40761,-48,0,1,31,1,8,36,4,56,0,0,0,0,56
40762,-96,0,1,31,1,8,-16,4,56,0,0,0,0,56
40763,16,0,0,38,0,6,96,4,24,0,0,0,0,24
40764,-48,0,0,38,0,6,36,4,56,0,0,0,0,56
40765,-96,0,0,38,0,6,-16,4,56,0,0,0,0,56
40766,16,0,0,68,0,5,96,4,24,0,0,0,0,24
40767,-48,0,0,68,0,5,36,4,56,0,0,0,0,56
40768,-96,0,0,68,0,5,-16,4,56,0,0,0,0,56
40769,0,1,1,62,0,16,120,4,40,0,0,0,0,40
40770,-128,1,0,43,0,1,3,4,24,0,0,0,0,24
40771,-128,1,0,43,0,1,2,4,40,0,0,0,0,40
40772,112,1,0,43,0,1,8,4,48,0,0,0,0,48
40773,-128,0,1,24,1,11,3,4,24,0,0,0,0,24
40774,-128,0,1,24,1,11,2,4,40,0,0,0,0,40
40775,112,0,1,24,1,11,8,4,48,0,0,0,0,48
40776,-128,0,0,38,1,9,3,4,24,0,0,0,0,24
40777,-128,0,0,38,1,9,2,4,40,0,0,0,0,40
40778,112,0,0,38,1,9,8,4,48,0,0,0,0,48
40779,-64,1,1,40,1,11,24,4,60,0,0,0,0,60
40780,-64,0,0,36,1,11,24,4,60,0,0,0,0,60
40781,-18,1,0,51,1,5,96,1,48,2,1,2,2,48
40782,-18,0,1,64,1,5,96,1,48,2,1,2,2,48
40783,-18,0,0,30,0,13,96,1,48,2,1,2,2,48
40784,-128,1,1,52,1,5,-52,2,48,2,1,1,2,48
40785,-128,0,0,50,1,0,-52,2,48,2,1,1,2,48
40786,64,1,0,72,0,5,12,4,25,0,0,0,0,25
40787,64,0,1,53,0,8,12,4,25,0,0,0,0,25
40788,64,0,0,42,0,9,12,4,25,0,0,0,0,25
40789,64,0,0,20,0,10,12,4,25,0,0,0,0,25
40790,64,0,1,23,0,11,12,4,25,0,0,0,0,25
40791,-18,1,1,54,1,16,-124,1,48,2,1,2,2,48
40792,-18,0,0,55,1,11,-124,1,48,2,1,2,2,48
40793,64,1,1,40,0,14,108,4,60,0,0,0,0,60
40794,64,0,0,62,0,5,108,4,60,0,0,0,0,60
40795,96,1,0,62,0,6,-124,1,55,2,2,2,2,55
40796,96,0,1,32,0,5,-124,1,55,2,2,2,2,55
40797,32,1,0,51,0,18,44,2,25,2,2,2,2,25
40798,32,0,1,19,0,11,44,2,25,2,2,2,2,25
40799,0,1,1,69,1,11,67,4,48,0,0,0,0,48
40800,-18,1,1,69,1,11,-111,1,48,2,2,2,2,48
40801,0,0,0,67,1,9,67,4,48,0,0,0,0,48
40802,-18,0,0,67,1,9,-111,1,48,2,2,2,2,48
40803,64,1,0,68,0,5,8,4,25,0,0,0,0,25
40804,32,1,0,68,0,5,72,1,48,2,1,2,2,48
40805,32,1,0,68,0,5,1,1,48,2,2,2,2,48
40806,64,0,0,44,0,11,8,4,25,0,0,0,0,25
40807,32,0,0,44,0,11,72,1,48,2,1,2,2,48
40808,32,0,0,44,0,11,1,1,48,2,2,2,2,48
40809,64,0,1,21,0,11,8,4,25,0,0,0,0,25
40810,32,0,1,21,0,11,72,1,48,2,1,2,2,48
40811,32,0,1,21,0,11,1,1,48,2,2,2,2,48
40812,64,0,1,34,1,14,8,4,25,0,0,0,0,25
40813,32,0,1,34,1,14,72,1,48,2,1,2,2,48
40814,32,0,1,34,1,14,1,1,48,2,2,2,2,48
40815,64,0,0,26,1,16,8,4,25,0,0,0,0,25
40816,32,0,0,26,1,16,72,1,48,2,1,2,2,48
40817,32,0,0,26,1,16,1,1,48,2,2,2,2,48
40818,-128,1,0,53,0,14,94,2,40,2,1,2,2,40
40819,-128,0,1,26,0,12,94,2,40,2,1,2,2,40
40820,80,1,0,51,0,5,24,4,20,0,0,0,0,20
40821,80,0,1,21,0,11,24,4,20,0,0,0,0,20
40822,-112,1,0,59,0,3,36,4,60,0,0,0,0,60
40823,-112,0,1,31,0,6,36,4,60,0,0,0,0,60
40824,-112,0,1,25,0,0,36,4,60,0,0,0,0,60
40825,32,1,1,87,0,5,24,4,48,0,0,0,0,48
40826,-128,1,1,87,0,5,24,4,50,0,0,0,0,50
40827,32,0,1,45,1,11,24,4,48,0,0,0,0,48
40828,-128,0,1,45,1,11,24,4,50,0,0,0,0,50
40829,32,0,0,42,1,5,24,4,48,0,0,0,0,48
40830,-128,0,0,42,1,5,24,4,50,0,0,0,0,50
40831,32,0,1,19,0,11,24,4,48,0,0,0,0,48
40832,-128,0,1,19,0,11,24,4,50,0,0,0,0,50
40833,32,1,1,41,1,16,24,1,48,2,1,1,1,48
40834,32,1,1,41,1,16,84,4,30,0,0,0,0,30
40835,0,1,1,41,1,16,48,4,48,0,0,0,0,48
40836,32,0,0,58,1,14,24,1,48,2,1,1,1,48
40837,32,0,0,58,1,14,84,4,30,0,0,0,0,30
40838,0,0,0,58,1,14,48,4,48,0,0,0,0,48
40839,32,0,1,25,0,16,24,1,48,2,1,1,1,48
40840,32,0,1,25,0,16,84,4,30,0,0,0,0,30
40841,0,0,1,25,0,16,48,4,48,0,0,0,0,48
40842,64,1,0,76,0,0,60,2,40,2,2,2,2,40
40843,64,0,1,56,0,11,60,2,40,2,2,2,2,40
40844,64,0,0,50,0,18,60,2,40,2,2,2,2,40
40845,64,0,1,72,0,0,60,2,40,2,2,2,2,40
40846,-32,1,1,32,1,3,89,4,60,0,0,0,0,60
40847,-32,0,0,35,1,2,89,4,60,0,0,0,0,60
40848,64,1,1,30,1,11,38,1,48,2,1,1,2,48
40849,64,0,0,23,1,14,38,1,48,2,1,1,2,48
40850,-18,1,1,29,1,11,3,1,48,2,1,2,2,48
40851,-18,0,0,23,1,11,3,1,48,2,1,2,2,48
40852,-128,1,1,69,0,0,36,1,42,2,2,2,2,42
40853,-28,1,0,51,1,11,48,1,48,2,1,2,2,48
40854,-28,1,0,51,1,11,1,1,48,2,1,2,2,48
40855,-28,0,1,50,1,11,48,1,48,2,1,2,2,48
40856,-28,0,1,50,1,11,1,1,48,2,1,2,2,48
40857,-28,0,0,28,0,13,48,1,48,2,1,2,2,48
40858,-28,0,0,28,0,13,1,1,48,2,1,2,2,48
40859,-28,0,1,23,0,13,48,1,48,2,1,2,2,48
40860,-28,0,1,23,0,13,1,1,48,2,1,2,2,48
40861,-28,0,0,36,0,5,48,1,48,2,1,2,2,48
40862,-28,0,0,36,0,5,1,1,48,2,1,2,2,48
40863,32,1,1,64,1,16,123,4,40,0,0,0,0,40
40864,32,0,0,45,1,11,123,4,40,0,0,0,0,40
40865,32,0,1,24,0,16,123,4,40,0,0,0,0,40
40866,32,0,0,27,0,16,123,4,40,0,0,0,0,40
40867,-96,1,0,62,0,11,8,4,7,0,0,0,0,7
40868,-96,0,1,29,0,14,8,4,7,0,0,0,0,7
40869,-128,1,1,56,1,11,4,4,48,0,0,0,0,48
40870,-128,1,1,56,1,11,6,4,48,0,0,0,0,48
40871,-128,0,0,61,1,11,4,4,48,0,0,0,0,48
40872,-128,0,0,61,1,11,6,4,48,0,0,0,0,48
40873,-128,0,0,27,0,16,4,4,48,0,0,0,0,48
40874,-128,0,0,27,0,16,6,4,48,0,0,0,0,48
40875,-128,0,0,24,1,11,4,4,48,0,0,0,0,48
40876,-128,0,0,24,1,11,6,4,48,0,0,0,0,48
40877,-128,0,1,30,1,14,4,4,48,0,0,0,0,48
40878,-128,0,1,30,1,14,6,4,48,0,0,0,0,48
40879,32,1,0,48,1,14,-16,1,48,2,1,2,2,48
40880,64,1,0,48,1,14,60,4,50,0,0,0,0,50
40881,32,0,1,52,1,14,-16,1,48,2,1,2,2,48
40882,64,0,1,52,1,14,60,4,50,0,0,0,0,50
40883,32,0,0,23,0,14,-16,1,48,2,1,2,2,48
40884,64,0,0,23,0,14,60,4,50,0,0,0,0,50
40885,32,0,1,21,0,12,-16,1,48,2,1,2,2,48
40886,64,0,1,21,0,12,60,4,50,0,0,0,0,50
40887,64,1,0,58,0,11,-25,4,8,0,0,0,0,8
40888,-16,1,0,58,0,11,12,4,20,0,0,0,0,20
40889,64,0,1,27,0,16,-25,4,8,0,0,0,0,8
40890,-96,1,1,51,1,8,-40,1,48,2,2,2,2,48
40891,64,1,1,51,1,8,36,4,60,0,0,0,0,60
40892,64,1,1,51,1,8,60,1,48,2,2,2,2,48
40893,112,1,1,51,1,8,48,1,48,2,2,2,2,48
40894,-96,1,1,51,1,8,28,1,48,2,2,2,2,48
40895,-96,0,0,43,1,13,-40,1,48,2,2,2,2,48
40896,64,0,0,43,1,13,36,4,60,0,0,0,0,60
40897,64,0,0,43,1,13,60,1,48,2,2,2,2,48
40898,112,0,0,43,1,13,48,1,48,2,2,2,2,48
40899,-96,0,0,43,1,13,28,1,48,2,2,2,2,48
40900,-96,0,1,27,0,11,-40,1,48,2,2,2,2,48
40901,64,0,1,27,0,11,36,4,60,0,0,0,0,60
40902,64,0,1,27,0,11,60,1,48,2,2,2,2,48
40903,112,0,1,27,0,11,48,1,48,2,2,2,2,48
40904,-96,0,1,27,0,11,28,1,48,2,2,2,2,48
40905,-96,0,1,25,0,13,-40,1,48,2,2,2,2,48
40906,64,0,1,25,0,13,36,4,60,0,0,0,0,60
40907,64,0,1,25,0,13,60,1,48,2,2,2,2,48
40908,112,0,1,25,0,13,48,1,48,2,2,2,2,48
40909,-96,0,1,25,0,13,28,1,48,2,2,2,2,48
40910,-96,0,1,22,0,16,-40,1,48,2,2,2,2,48
40911,64,0,1,22,0,16,36,4,60,0,0,0,0,60
40912,64,0,1,22,0,16,60,1,48,2,2,2,2,48
40913,112,0,1,22,0,16,48,1,48,2,2,2,2,48
40914,-96,0,1,22,0,16,28,1,48,2,2,2,2,48
40915,-96,0,0,61,0,4,-40,1,48,2,2,2,2,48
40916,64,0,0,61,0,4,36,4,60,0,0,0,0,60
40917,64,0,0,61,0,4,60,1,48,2,2,2,2,48
40918,112,0,0,61,0,4,48,1,48,2,2,2,2,48
40919,-96,0,0,61,0,4,28,1,48,2,2,2,2,48
40920,-96,0,0,59,0,11,-40,1,48,2,2,2,2,48
40921,64,0,0,59,0,11,36,4,60,0,0,0,0,60
40922,64,0,0,59,0,11,60,1,48,2,2,2,2,48
40923,112,0,0,59,0,11,48,1,48,2,2,2,2,48
40924,-96,0,0,59,0,11,28,1,48,2,2,2,2,48
40925,-96,0,1,24,0,11,-40,1,48,2,2,2,2,48
40926,64,0,1,24,0,11,36,4,60,0,0,0,0,60
40927,64,0,1,24,0,11,60,1,48,2,2,2,2,48
40928,112,0,1,24,0,11,48,1,48,2,2,2,2,48
40929,-96,0,1,24,0,11,28,1,48,2,2,2,2,48
40930,-96,1,0,62,1,11,-76,4,50,0,0,0,0,50
40931,-32,1,0,62,1,11,5,4,40,0,0,0,0,40
40932,-96,0,1,60,1,11,-76,4,50,0,0,0,0,50
40933,-32,0,1,60,1,11,5,4,40,0,0,0,0,40
40934,-96,0,0,28,0,16,-76,4,50,0,0,0,0,50
40935,-32,0,0,28,0,16,5,4,40,0,0,0,0,40
40936,96,1,1,34,1,10,0,5,51,0,0,0,0,51
40937,80,1,1,34,1,10,60,4,3,0,0,0,0,3
40938,-96,1,1,34,1,10,0,1,45,2,2,2,2,45
40939,96,0,0,37,1,9,0,5,51,0,0,0,0,51
40940,80,0,0,37,1,9,60,4,3,0,0,0,0,3
40941,-96,0,0,37,1,9,0,1,45,2,2,2,2,45
40942,0,1,1,77,1,11,-124,1,48,2,1,2,2,48
40943,0,0,0,74,1,5,-124,1,48,2,1,2,2,48
40944,0,0,1,39,0,16,-124,1,48,2,1,2,2,48
40945,-96,1,1,39,0,11,72,4,45,0,0,0,0,45
40946,-96,1,1,38,0,11,72,4,45,0,0,0,0,45
40947,-32,1,1,48,1,11,0,4,48,0,0,0,0,48
40948,-96,1,1,52,1,2,-36,4,45,0,0,0,0,45
40949,-96,1,1,52,1,2,24,1,48,2,2,2,2,48
40950,64,1,1,52,1,2,12,4,45,0,0,0,0,45
40951,-96,0,0,48,1,2,-36,4,45,0,0,0,0,45
40952,-96,0,0,48,1,2,24,1,48,2,2,2,2,48
40953,64,0,0,48,1,2,12,4,45,0,0,0,0,45
40954,-96,0,0,27,0,11,-36,4,45,0,0,0,0,45
40955,-96,0,0,27,0,11,24,1,48,2,2,2,2,48
40956,64,0,0,27,0,11,12,4,45,0,0,0,0,45
40957,-96,0,1,19,0,11,-36,4,45,0,0,0,0,45
40958,64,0,1,19,0,11,12,4,45,0,0,0,0,45
40959,-96,0,0,23,0,11,-36,4,45,0,0,0,0,45
40960,-96,0,0,23,0,11,24,1,48,2,2,2,2,48
40961,64,0,0,23,0,11,12,4,45,0,0,0,0,45
40962,64,1,0,42,0,16,12,4,15,0,0,0,0,15
40963,64,1,0,42,0,16,2,4,20,0,0,0,0,20
40964,64,0,0,22,0,11,12,4,15,0,0,0,0,15
40965,64,0,0,22,0,11,2,4,20,0,0,0,0,20
40966,96,1,0,57,0,5,1,1,50,2,2,2,2,50
40967,96,0,1,35,0,5,1,1,50,2,2,2,2,50
40968,96,0,1,27,0,6,1,1,50,2,2,2,2,50
40969,-80,1,1,45,1,13,-96,4,40,0,0,0,0,40
40970,64,1,1,45,1,13,60,1,48,9,1,1,2,48
40971,-80,0,0,34,1,14,-96,4,40,0,0,0,0,40
40972,64,0,0,34,1,14,60,1,48,9,1,1,2,48
40973,0,1,0,71,0,3,104,4,40,0,0,0,0,40
40974,-64,1,0,37,0,5,10,4,40,0,0,0,0,40
40975,-96,1,0,37,0,5,3,1,45,2,2,2,2,45
40976,-64,0,1,21,0,11,10,4,40,0,0,0,0,40
40977,-96,0,1,21,0,11,3,1,45,2,2,2,2,45
40978,-64,1,1,58,1,5,1,4,18,0,0,0,0,18
40979,64,1,1,58,1,5,8,1,60,2,1,2,2,60
40980,-64,0,0,58,1,11,1,4,18,0,0,0,0,18
40981,64,0,0,58,1,11,8,1,60,2,1,2,2,60
40982,-64,0,1,24,0,11,1,4,18,0,0,0,0,18
40983,64,0,1,24,0,11,8,1,60,2,1,2,2,60
40984,64,1,1,29,0,11,38,1,48,2,2,2,2,48
40985,-32,1,1,29,0,11,28,1,48,2,2,2,2,48
40986,64,0,0,26,0,11,38,1,48,2,2,2,2,48
40987,-32,0,0,26,0,11,28,1,48,2,2,2,2,48
40988,32,1,1,42,1,11,1,4,60,0,0,0,0,60
40989,32,0,0,45,1,11,1,4,60,0,0,0,0,60
40990,32,0,0,85,0,0,1,4,60,0,0,0,0,60
40991,-64,1,1,59,0,4,72,1,48,2,1,2,2,48
40992,0,1,0,44,1,11,60,1,24,2,2,2,2,24
40993,-128,1,0,44,1,11,-4,1,56,2,1,2,2,56
40994,0,0,1,54,1,7,60,1,24,2,2,2,2,24
40995,-128,0,1,54,1,7,-4,1,56,2,1,2,2,56
40996,0,0,1,24,0,11,60,1,24,2,2,2,2,24
40997,-128,0,1,24,0,11,-4,1,56,2,1,2,2,56
40998,32,1,0,50,0,5,12,4,25,0,0,0,0,25
40999,32,0,0,26,0,16,12,4,25,0,0,0,0,25
41000,64,1,0,37,0,11,7,1,48,2,2,2,2,48
41001,-80,1,0,41,0,5,9,1,60,2,1,2,2,60
41002,-80,0,1,19,0,5,9,1,60,2,1,2,2,60
41003,0,1,0,86,0,2,48,4,56,0,0,0,0,56
41004,0,0,1,55,0,7,48,4,56,0,0,0,0,56
41005,0,1,0,49,0,3,12,6,24,0,0,0,0,24
41006,0,0,1,20,0,11,12,6,24,0,0,0,0,24
41007,-96,1,1,41,1,11,12,4,60,0,0,0,0,60
41008,-96,0,0,44,1,11,12,4,60,0,0,0,0,60
41009,96,1,0,72,0,4,-40,3,48,2,2,2,2,48
41010,96,0,1,36,0,8,-40,3,48,2,2,2,2,48
41011,32,1,0,45,0,5,12,4,50,0,0,0,0,50
41012,32,0,1,24,0,5,12,4,50,0,0,0,0,50
41013,32,0,0,22,0,5,12,4,50,0,0,0,0,50
41014,-16,1,0,35,1,11,-124,1,48,2,1,1,2,48
41015,32,1,0,35,1,11,-64,2,48,2,2,2,2,48
41016,-16,0,1,36,1,13,-124,1,48,2,1,1,2,48
41017,32,0,1,36,1,13,-64,2,48,2,2,2,2,48
41018,-16,0,1,31,0,16,-124,1,48,2,1,1,2,48
41019,32,0,1,31,0,16,-64,2,48,2,2,2,2,48
41020,-128,1,1,49,1,11,-86,4,48,0,0,0,0,48
41021,-128,0,0,44,1,16,-86,4,48,0,0,0,0,48
41022,-64,1,0,45,0,11,6,4,40,0,0,0,0,40
41023,-64,0,1,23,0,11,24,4,30,0,0,0,0,30
41024,-64,0,1,23,0,11,6,4,40,0,0,0,0,40
41025,-96,1,0,57,0,9,-64,1,48,2,2,2,2,48
41026,-96,0,1,40,0,16,-64,1,48,2,2,2,2,48
41027,0,1,1,44,1,11,60,1,48,2,2,2,2,48
41028,0,0,0,43,1,13,60,1,48,2,2,2,2,48
41029,96,1,1,32,0,0,36,1,48,2,1,2,2,48
41030,32,1,1,32,0,0,1,1,28,2,2,2,2,28
41031,96,0,0,31,0,6,36,1,48,2,1,2,2,48
41032,32,0,0,31,0,6,1,1,28,2,2,2,2,28
41033,96,0,0,60,0,3,36,1,48,2,1,2,2,48
41034,32,0,0,60,0,3,1,1,28,2,2,2,2,28
41035,96,1,1,61,1,5,24,4,48,0,0,0,0,48
41036,96,0,0,59,1,11,24,4,48,0,0,0,0,48
41037,96,1,1,31,0,11,12,1,60,2,1,2,2,60
41038,0,1,0,79,0,5,0,1,20,2,2,2,2,20
41039,0,0,1,40,0,16,0,1,20,2,2,2,2,20
41040,64,1,0,43,0,11,-124,1,42,2,1,1,2,42
41041,32,1,1,51,1,5,24,4,48,0,0,0,0,48
41042,64,1,1,51,1,5,120,1,45,2,1,2,2,45
41043,32,0,0,44,1,11,24,4,48,0,0,0,0,48
41044,64,0,0,44,1,11,120,1,45,2,1,2,2,45
41045,0,1,1,34,1,9,12,6,56,0,0,0,0,56
41046,0,0,0,32,1,11,12,6,56,0,0,0,0,56
41047,-64,1,1,47,1,3,60,4,60,0,0,0,0,60
41048,-64,0,0,48,1,9,60,4,60,0,0,0,0,60
41049,-64,1,1,37,0,11,12,1,52,2,9,2,2,52
41050,0,1,1,37,0,11,5,1,25,2,1,2,2,25
41051,-64,0,0,55,0,5,12,1,52,2,9,2,2,52
41052,0,0,0,55,0,5,5,1,25,2,1,2,2,25
41053,32,1,1,57,1,13,-100,1,45,2,1,2,2,45
41054,-32,1,1,57,1,13,-124,1,45,2,1,2,2,45
41055,32,0,0,48,1,14,-100,1,45,2,1,2,2,45
41056,-32,0,0,48,1,14,-124,1,45,2,1,2,2,45
41057,32,0,0,24,0,16,-100,1,45,2,1,2,2,45
41058,-32,0,0,24,0,16,-124,1,45,2,1,2,2,45
41059,32,1,0,35,0,13,-76,1,46,2,1,1,2,46
41060,-96,1,1,29,0,4,72,4,60,0,0,0,0,60
41061,-96,0,0,24,0,11,72,4,60,0,0,0,0,60
41062,64,1,1,38,1,16,11,1,48,2,1,2,2,48
41063,-128,1,1,38,1,16,2,1,45,2,1,2,2,45
41064,64,0,0,31,1,16,11,1,48,2,1,2,2,48
41065,-128,0,0,31,1,16,2,1,45,2,1,2,2,45
41066,0,1,1,62,0,4,24,1,48,2,2,2,2,48
41067,96,1,1,46,1,11,120,4,50,0,0,0,0,50
41068,96,0,0,39,1,11,120,4,50,0,0,0,0,50
41069,-32,1,1,43,1,16,36,1,48,2,1,2,2,48
41070,-32,0,0,39,1,11,36,1,48,2,1,2,2,48
41071,-64,1,1,32,1,17,120,4,40,0,0,0,0,40
41072,-64,0,0,44,1,11,120,4,40,0,0,0,0,40
41073,-32,1,1,44,1,14,-76,1,36,2,1,1,2,36
41074,0,1,1,44,1,14,5,4,30,0,0,0,0,30
41075,-32,0,0,39,1,16,-76,1,36,2,1,1,2,36
41076,0,0,0,39,1,16,5,4,30,0,0,0,0,30
41077,16,1,0,28,1,11,24,1,48,2,2,2,2,48
41078,-18,1,0,28,1,11,48,1,54,2,1,1,2,54
41079,16,0,1,32,1,11,24,1,48,2,2,2,2,48
41080,-18,0,1,32,1,11,48,1,54,2,1,1,2,54
41081,0,1,0,55,1,11,0,1,50,2,2,2,2,50
41082,0,0,1,53,1,11,0,1,50,2,2,2,2,50
41083,0,0,0,28,0,16,0,1,50,2,2,2,2,50
41084,0,0,0,32,1,16,0,1,50,2,2,2,2,50
41085,0,0,1,37,1,11,0,1,50,2,2,2,2,50
41086,-128,1,1,76,1,2,3,1,40,2,2,2,2,40
